caseNumber,reportedDate,offense,description
MP2018312628        ,2018-09-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018312659        ,2018-09-15T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018312687        ,2018-09-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018312745        ,2018-09-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018312789        ,2018-09-15T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018312828        ,2018-09-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018312865        ,2018-09-15T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2018312978        ,2018-09-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018313032        ,2018-09-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018313121        ,2018-09-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702181        ,2018-09-15T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018702183        ,2018-09-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702185        ,2018-09-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018312774        ,2018-09-15T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018702187        ,2018-09-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018312619        ,2018-09-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018316547        ,2018-09-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018316549        ,2018-09-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018313271        ,2018-09-15T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018312339        ,2018-09-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018312432        ,2018-09-15T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018312445        ,2018-09-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018312490        ,2018-09-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018312639        ,2018-09-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018312644        ,2018-09-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018314005        ,2018-09-16T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018304897        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018312856        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018313395        ,2018-09-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018313413        ,2018-09-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018313123        ,2018-09-16T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2018313488        ,2018-09-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018313780        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018314120        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702192        ,2018-09-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702193        ,2018-09-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702196        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702200        ,2018-09-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702201        ,2018-09-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702202        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702204        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018313767        ,2018-09-16T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018702197        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018314092        ,2018-09-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018311213        ,2018-09-16T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2018312916        ,2018-09-16T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2018313345        ,2018-09-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018313460        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018313507        ,2018-09-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018313512        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018313540        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018313547        ,2018-09-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018313565        ,2018-09-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018313582        ,2018-09-16T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018313595        ,2018-09-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018313633        ,2018-09-16T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018313634        ,2018-09-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018313656        ,2018-09-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018313658        ,2018-09-16T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018313681        ,2018-09-16T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018313721        ,2018-09-16T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018313750        ,2018-09-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018313779        ,2018-09-16T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018313783        ,2018-09-16T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018313785        ,2018-09-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018313939        ,2018-09-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018313944        ,2018-09-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018313975        ,2018-09-16T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018314018        ,2018-09-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018314235        ,2018-09-16T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018314386        ,2018-09-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018314474        ,2018-09-17T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018314479        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018314507        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018314627        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018314995        ,2018-09-17T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018702208        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702209        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702212        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018314485        ,2018-09-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018314493        ,2018-09-17T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018314495        ,2018-09-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018314500        ,2018-09-17T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018314537        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018314542        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018314544        ,2018-09-17T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018314569        ,2018-09-17T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018314571        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018314581        ,2018-09-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018314652        ,2018-09-17T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018314730        ,2018-09-17T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018314772        ,2018-09-17T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018314776        ,2018-09-17T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018314813        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018314892        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018314937        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018314941        ,2018-09-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018314952        ,2018-09-17T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018314973        ,2018-09-17T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018314990        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018315005        ,2018-09-17T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018315014        ,2018-09-17T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018315062        ,2018-09-17T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2018315069        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018315079        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018315119        ,2018-09-17T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018315135        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018315158        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018315206        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018315213        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018315227        ,2018-09-17T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018315291        ,2018-09-17T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2018315404        ,2018-09-17T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018315419        ,2018-09-17T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018702214        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702215        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702217        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702218        ,2018-09-17T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018702219        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702220        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702222        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702225        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702231        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702232        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702233        ,2018-09-17T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018702234        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702235        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702236        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702237        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702238        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702240        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018314862        ,2018-09-17T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018314574        ,2018-09-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018314365        ,2018-09-17T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018314959        ,2018-09-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018315170        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018315355        ,2018-09-18T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018315371        ,2018-09-18T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018315449        ,2018-09-18T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018315476        ,2018-09-18T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2018315538        ,2018-09-18T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2018315556        ,2018-09-18T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018315571        ,2018-09-18T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018315599        ,2018-09-18T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018315610        ,2018-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018315679        ,2018-09-18T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018315715        ,2018-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018315736        ,2018-09-18T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018315742        ,2018-09-18T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018315760        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018315769        ,2018-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018315775        ,2018-09-18T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018315808        ,2018-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018315809        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018315810        ,2018-09-18T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018315885        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018315964        ,2018-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018315981        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018315989        ,2018-09-18T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018316028        ,2018-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018316047        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018316108        ,2018-09-18T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018316187        ,2018-09-18T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018316234        ,2018-09-18T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018316289        ,2018-09-18T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018316371        ,2018-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018316431        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018316479        ,2018-09-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018316484        ,2018-09-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018702243        ,2018-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702244        ,2018-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702246        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702247        ,2018-09-18T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018702248        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702249        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702251        ,2018-09-18T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2018702252        ,2018-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702253        ,2018-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702259        ,2018-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018315466        ,2018-09-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018316000        ,2018-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018316023        ,2018-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018316065        ,2018-09-18T00:00:00.000Z,ROBBIZ  ,ROBBERY OF BUSINESS           
MP2018316129        ,2018-09-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018316223        ,2018-09-18T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018316230        ,2018-09-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018316463        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018316573        ,2018-09-18T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018702261        ,2018-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702262        ,2018-09-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702263        ,2018-09-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018315878        ,2018-09-18T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018317528        ,2018-09-19T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018316732        ,2018-09-19T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018316857        ,2018-09-19T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018316881        ,2018-09-19T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018316953        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018316970        ,2018-09-19T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018316981        ,2018-09-19T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018316999        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018317024        ,2018-09-19T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2018317083        ,2018-09-19T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2018317108        ,2018-09-19T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2018317134        ,2018-09-19T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018317169        ,2018-09-19T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018317282        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018317341        ,2018-09-19T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018317367        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018317398        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018317474        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018317661        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018317705        ,2018-09-19T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018317840        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018317874        ,2018-09-19T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018317938        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702267        ,2018-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702268        ,2018-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702269        ,2018-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018317411        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018317446        ,2018-09-19T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018317503        ,2018-09-19T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018316606        ,2018-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018317403        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018317428        ,2018-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018317788        ,2018-09-19T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018318061        ,2018-09-19T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018702270        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702273        ,2018-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702275        ,2018-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702276        ,2018-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702278        ,2018-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018702279        ,2018-09-19T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018702281        ,2018-09-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
