caseNumber,reportedDate,offense,description
MP202031614         ,2020-02-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202031643         ,2020-02-04T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202031744         ,2020-02-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202031797         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031818         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031823         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031831         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031837         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031844         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031849         ,2020-02-05T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202031853         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031858         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031860         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031865         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031866         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031868         ,2020-02-05T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP202031876         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031879         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031910         ,2020-02-05T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP202031918         ,2020-02-05T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP202031924         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031928         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031953         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202031990         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202032025         ,2020-02-05T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202032116         ,2020-02-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202032122         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202032131         ,2020-02-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202032133         ,2020-02-05T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202032134         ,2020-02-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202032175         ,2020-02-05T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP202032206         ,2020-02-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202032225         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202032252         ,2020-02-05T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202032270         ,2020-02-05T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202032303         ,2020-02-05T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202032314         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202032326         ,2020-02-05T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202032340         ,2020-02-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202032352         ,2020-02-05T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202032365         ,2020-02-05T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP202032417         ,2020-02-05T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202032479         ,2020-02-05T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP202032489         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202032493         ,2020-02-05T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP202032514         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202032536         ,2020-02-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202032537         ,2020-02-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP202032586         ,2020-02-05T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP202032589         ,2020-02-05T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP202032597         ,2020-02-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202032626         ,2020-02-05T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202032672         ,2020-02-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202032705         ,2020-02-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202032716         ,2020-02-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202032723         ,2020-02-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202032733         ,2020-02-05T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP202032752         ,2020-02-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202032782         ,2020-02-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202032811         ,2020-02-06T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202032824         ,2020-02-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202032860         ,2020-02-06T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP202032894         ,2020-02-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202032934         ,2020-02-06T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP202032947         ,2020-02-06T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP202032970         ,2020-02-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202032982         ,2020-02-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202033029         ,2020-02-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202033133         ,2020-02-06T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202033185         ,2020-02-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202033228         ,2020-02-06T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202033239         ,2020-02-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202033246         ,2020-02-06T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202033274         ,2020-02-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202033313         ,2020-02-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2020700540        ,2020-01-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700676        ,2020-02-03T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700677        ,2020-02-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700684        ,2020-02-03T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700685        ,2020-02-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700688        ,2020-02-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700692        ,2020-02-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700693        ,2020-02-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700694        ,2020-02-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700695        ,2020-02-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700702        ,2020-02-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700704        ,2020-02-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700705        ,2020-02-04T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700707        ,2020-02-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2020700711        ,2020-02-05T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700712        ,2020-02-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700714        ,2020-02-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700715        ,2020-02-05T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700716        ,2020-02-05T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700717        ,2020-02-05T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700718        ,2020-03-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2020700719        ,2020-02-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700722        ,2020-02-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2020700723        ,2020-02-06T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700728        ,2020-01-24T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700729        ,2020-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700730        ,2020-02-06T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700733        ,2020-02-06T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2019231225        ,2019-08-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019233372        ,2019-08-08T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019234227        ,2019-08-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019236405        ,2019-08-08T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019238168        ,2019-08-10T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019238359        ,2019-08-10T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019238764        ,2019-08-10T00:00:00.000Z,ARSON   ,ARSON                         
MP2019239292        ,2019-08-11T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019239295        ,2019-08-11T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019239322        ,2019-08-11T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019239430        ,2019-08-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019239456        ,2019-08-11T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019239472        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019239477        ,2019-08-11T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019239493        ,2019-08-11T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019239534        ,2019-08-11T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019239572        ,2019-08-11T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019239581        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019239603        ,2019-08-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019239612        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019239617        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019239652        ,2019-08-11T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2019239668        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019239678        ,2019-08-11T00:00:00.000Z,ASLT4   ,ASLT4-LESS THAN SUBST HARM    
MP2019239691        ,2019-08-11T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019239692        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019239743        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019239869        ,2019-08-11T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019239908        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019240165        ,2019-08-12T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019240173        ,2019-08-12T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019240203        ,2019-08-12T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019240223        ,2019-08-12T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019240282        ,2019-08-12T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019240327        ,2019-08-12T00:00:00.000Z,ONLTHT  ,ON-LINE THEFT                 
MP2019240375        ,2019-08-12T00:00:00.000Z,ROBBIZ  ,ROBBERY OF BUSINESS           
MP2019240376        ,2019-08-12T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019240397        ,2019-08-12T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019240487        ,2019-08-12T00:00:00.000Z,CSCR    ,CSC - PENETRATE WITH OBJECT   
MP2019240534        ,2019-08-12T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019240562        ,2019-08-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019240608        ,2019-08-12T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019240625        ,2019-08-12T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019240779        ,2019-08-12T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019240832        ,2019-08-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019240849        ,2019-08-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019240852        ,2019-08-12T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019241041        ,2019-08-13T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019241162        ,2019-08-13T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019704486        ,2019-07-28T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704867        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704868        ,2019-08-11T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704870        ,2019-08-11T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704871        ,2019-08-11T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704872        ,2019-08-11T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019704875        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704876        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704877        ,2019-08-11T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704878        ,2019-08-11T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704879        ,2019-08-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704882        ,2019-08-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704884        ,2019-08-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704888        ,2019-08-11T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704892        ,2019-08-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704893        ,2019-08-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704894        ,2019-08-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704895        ,2019-08-12T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019704896        ,2019-08-12T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704897        ,2019-08-12T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2019704898        ,2019-08-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704899        ,2019-08-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704902        ,2019-08-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704903        ,2019-08-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704907        ,2019-08-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704908        ,2019-08-12T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704909        ,2019-08-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704912        ,2019-08-12T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704913        ,2019-08-02T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019263767        ,2019-09-01T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019270223        ,2019-09-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019271228        ,2019-09-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019273855        ,2019-09-10T00:00:00.000Z,ASLT4   ,ASLT4-LESS THAN SUBST HARM    
MP2019276015        ,2019-09-12T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019276300        ,2019-09-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019277311        ,2019-09-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019277730        ,2019-09-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019277834        ,2019-09-13T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019277848        ,2019-09-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019278310        ,2019-09-14T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2019278477        ,2019-09-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019278480        ,2019-09-14T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2019278517        ,2019-09-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019278538        ,2019-09-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019278570        ,2019-09-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019278599        ,2019-09-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019278628        ,2019-09-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019278641        ,2019-09-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019278647        ,2019-09-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019278669        ,2019-09-14T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019278676        ,2019-09-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019278690        ,2019-09-14T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019278692        ,2019-09-14T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019278764        ,2019-09-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019278830        ,2019-09-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019278865        ,2019-09-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019278889        ,2019-09-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019278930        ,2019-09-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019278934        ,2019-09-14T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019278998        ,2019-09-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019278999        ,2019-09-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019279062        ,2019-09-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019279169        ,2019-09-14T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019279175        ,2019-09-14T00:00:00.000Z,LOOT    ,LOOTING                       
MP2019279302        ,2019-09-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019279308        ,2019-09-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019279427        ,2019-09-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019279452        ,2019-09-15T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2019279558        ,2019-09-15T00:00:00.000Z,POCKET  ,POCKET-PICKING                
MP2019279640        ,2019-09-15T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019279660        ,2019-09-15T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019279674        ,2019-09-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019279692        ,2019-09-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019279698        ,2019-09-15T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2019279707        ,2019-09-15T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019279716        ,2019-09-15T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2019279725        ,2019-09-15T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2019279727        ,2019-09-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019279730        ,2019-09-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
