caseNumber,reportedDate,offense,description
MP 2018 007128,2018-01-07T20:40:00.000Z,SHOPLF,Shoplifting
MP 2018 006944,2018-01-07T20:40:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 007202,2018-01-07T21:00:00.000Z,SHOPLF,Shoplifting
MP 2018 007176,2018-01-07T21:00:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 006968,2018-01-07T21:36:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 007173,2018-01-07T22:00:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 007308,2018-01-07T22:50:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 007303,2018-01-07T22:51:00.000Z,THEFT,Other Theft
MP 2018 007305,2018-01-07T23:56:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 007413,2018-01-08T02:41:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 007514,2018-01-08T08:05:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 007534,2018-01-08T08:09:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 007542,2018-01-08T08:17:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999873,2018-01-08T08:33:21.000Z,THEFT,Other Theft
MP 2018 007543,2018-01-08T09:00:00.000Z,THEFT,Other Theft
MP 2018 007572,2018-01-08T09:05:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 007553,2018-01-08T09:25:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999871,2018-01-08T10:02:42.000Z,THEFT,Other Theft
MP 2018 007582,2018-01-08T10:09:00.000Z,THEFT,Other Theft
MP 2018 007581,2018-01-08T10:10:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999870,2018-01-08T10:17:14.000Z,THEFT,Other Theft
MP 2018 007612,2018-01-08T10:25:00.000Z,SHOPLF,Shoplifting
MP 2018 009792,2018-01-08T12:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 007716,2018-01-08T12:00:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 999866,2018-01-08T12:24:56.000Z,TFMV,Theft From Motr Vehc
MP 2018 999865,2018-01-08T12:39:20.000Z,THEFT,Other Theft
MP 2018 999864,2018-01-08T12:55:15.000Z,THEFT,Other Theft
MP 2018 007739,2018-01-08T13:40:00.000Z,THEFT,Other Theft
MP 2018 999863,2018-01-08T13:41:26.000Z,THEFT,Other Theft
MP 2018 007580,2018-01-08T14:30:00.000Z,THEFT,Other Theft
MP 2018 007790,2018-01-08T14:55:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 007801,2018-01-08T15:00:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 007822,2018-01-08T15:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 007952,2018-01-08T15:33:00.000Z,TFPER,Theft From Person
MP 2018 007917,2018-01-08T15:35:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999861,2018-01-08T15:54:15.000Z,TFMV,Theft From Motr Vehc
MP 2018 007940,2018-01-08T16:00:00.000Z,SHOPLF,Shoplifting
MP 2018 007965,2018-01-08T16:09:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999860,2018-01-08T16:11:05.000Z,TFMV,Theft From Motr Vehc
MP 2018 007972,2018-01-08T16:40:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 999857,2018-01-08T17:16:01.000Z,TFMV,Theft From Motr Vehc
MP 2018 008034,2018-01-08T18:00:00.000Z,THEFT,Other Theft
MP 2018 008080,2018-01-08T18:17:00.000Z,THEFT,Other Theft
MP 2018 008066,2018-01-08T18:32:00.000Z,THEFT,Other Theft
MP 2018 008171,2018-01-08T18:38:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 008053,2018-01-08T19:17:00.000Z,TFPER,Theft From Person
MP 2018 008203,2018-01-08T19:47:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 008165,2018-01-08T20:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 008246,2018-01-08T21:04:00.000Z,SHOPLF,Shoplifting
MP 2018 008346,2018-01-08T21:37:00.000Z,THEFT,Other Theft
MP 2018 009322,2018-01-08T21:57:00.000Z,THEFT,Other Theft
MP 2018 008313,2018-01-08T22:19:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 008404,2018-01-08T22:44:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999855,2018-01-08T23:10:29.000Z,TFMV,Theft From Motr Vehc
MP 2018 008413,2018-01-08T23:32:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 008426,2018-01-08T23:42:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 008230,2018-01-08T23:56:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 008455,2018-01-09T00:01:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 008492,2018-01-09T00:18:00.000Z,THEFT,Other Theft
MP 2018 008408,2018-01-09T00:23:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 008406,2018-01-09T00:49:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 008609,2018-01-09T04:10:00.000Z,BURGB,Burglary Of Business
MP 2018 008592,2018-01-09T04:13:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 008587,2018-01-09T04:33:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 008645,2018-01-09T07:28:00.000Z,ROBPER,Robbery Of Person
MP 2018 008647,2018-01-09T08:40:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 008684,2018-01-09T09:18:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 008681,2018-01-09T09:28:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 008713,2018-01-09T09:30:00.000Z,THEFT,Other Theft
MP 2018 008689,2018-01-09T09:37:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 008762,2018-01-09T10:35:00.000Z,THEFT,Other Theft
MP 2018 008656,2018-01-09T10:52:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 008760,2018-01-09T11:10:00.000Z,THEFT,Other Theft
MP 2018 999848,2018-01-09T12:08:33.000Z,THEFT,Other Theft
MP 2018 008854,2018-01-09T12:10:00.000Z,THEFT,Other Theft
MP 2018 999847,2018-01-09T12:17:43.000Z,THEFT,Other Theft
MP 2018 008754,2018-01-09T12:19:00.000Z,MVTHFT,Other Vehicle Theft
MP 2018 999846,2018-01-09T12:50:10.000Z,TFMV,Theft From Motr Vehc
MP 2018 999844,2018-01-09T13:13:55.000Z,TFMV,Theft From Motr Vehc
MP 2018 008882,2018-01-09T14:02:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 008837,2018-01-09T14:52:00.000Z,BURGB,Burglary Of Business
MP 2018 008914,2018-01-09T15:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 008947,2018-01-09T15:00:00.000Z,THEFT,Other Theft
MP 2018 010444,2018-01-09T15:31:00.000Z,THEFT,Other Theft
MP 2018 999841,2018-01-09T16:01:24.000Z,THEFT,Other Theft
MP 2018 009111,2018-01-09T16:49:00.000Z,SHOPLF,Shoplifting
MP 2018 009113,2018-01-09T16:55:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 009188,2018-01-09T18:10:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 009245,2018-01-09T18:22:00.000Z,THEFT,Other Theft
MP 2018 009096,2018-01-09T20:16:00.000Z,THEFT,Other Theft
MP 2018 999835,2018-01-09T20:25:11.000Z,THEFT,Other Theft
MP 2018 009353,2018-01-09T20:43:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 009299,2018-01-09T20:49:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 009151,2018-01-09T20:53:00.000Z,SHOPLF,Shoplifting
MP 2018 009287,2018-01-09T21:04:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 009331,2018-01-09T21:14:00.000Z,THEFT,Other Theft
MP 2018 009232,2018-01-09T22:00:00.000Z,TMVP,Theft-motr Veh Parts
MP 2018 009484,2018-01-09T22:36:00.000Z,ASLT1,Aslt-great Bodily Hm
MP 2018 009210,2018-01-09T23:09:00.000Z,SHOPLF,Shoplifting
MP 2018 999834,2018-01-10T06:22:55.000Z,THEFT,Other Theft
MP 2018 009720,2018-01-10T07:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 009730,2018-01-10T08:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 009713,2018-01-10T09:00:00.000Z,BURGB,Burglary Of Business
MP 2018 008999,2018-01-10T10:12:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 009787,2018-01-10T10:20:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 009797,2018-01-10T10:40:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 009835,2018-01-10T11:21:00.000Z,THFTSW,Theft By Swindle
MP 2018 009860,2018-01-10T11:38:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 009776,2018-01-10T12:00:00.000Z,BURGB,Burglary Of Business
MP 2018 999832,2018-01-10T12:48:51.000Z,THEFT,Other Theft
MP 2018 010004,2018-01-10T13:05:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999831,2018-01-10T13:11:39.000Z,TFMV,Theft From Motr Vehc
MP 2018 009816,2018-01-10T13:20:00.000Z,BURGB,Burglary Of Business
MP 2018 010050,2018-01-10T13:30:00.000Z,THEFT,Other Theft
MP 2018 010089,2018-01-10T14:15:00.000Z,THEFT,Other Theft
MP 2018 999829,2018-01-10T14:15:06.000Z,THEFT,Other Theft
MP 2018 010026,2018-01-10T14:20:00.000Z,THEFT,Other Theft
MP 2018 010016,2018-01-10T14:25:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 010104,2018-01-10T14:40:00.000Z,THEFT,Other Theft
MP 2018 010022,2018-01-10T14:45:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 010051,2018-01-10T15:00:00.000Z,THEFT,Other Theft
MP 2018 010110,2018-01-10T15:23:00.000Z,THEFT,Other Theft
MP 2018 010166,2018-01-10T16:45:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 010213,2018-01-10T18:35:00.000Z,BURGB,Burglary Of Business
MP 2018 010285,2018-01-10T19:04:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 010283,2018-01-10T19:05:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999824,2018-01-10T19:16:09.000Z,THEFT,Other Theft
MP 2018 010388,2018-01-10T21:13:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 010144,2018-01-10T21:22:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 010491,2018-01-10T21:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 010415,2018-01-10T21:32:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 010541,2018-01-10T21:54:00.000Z,THEFT,Other Theft
MP 2018 010080,2018-01-10T22:05:00.000Z,SHOPLF,Shoplifting
MP 2018 999823,2018-01-10T22:34:52.000Z,TFMV,Theft From Motr Vehc
MP 2018 010391,2018-01-10T22:55:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 010588,2018-01-10T23:18:00.000Z,TFPER,Theft From Person
MP 2018 010403,2018-01-11T00:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 010674,2018-01-11T00:38:00.000Z,ASLT3,Aslt-sgnfcnt Bdly Hm
MP 2018 010684,2018-01-11T01:08:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 010406,2018-01-11T01:09:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 010695,2018-01-11T01:15:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 010594,2018-01-11T01:17:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 010547,2018-01-11T01:42:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 010685,2018-01-11T01:53:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 010746,2018-01-11T02:28:00.000Z,ROBPER,Robbery Of Person
MP 2018 010608,2018-01-11T03:26:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 010764,2018-01-11T03:35:00.000Z,THEFT,Other Theft
MP 2018 999822,2018-01-11T06:52:31.000Z,TFMV,Theft From Motr Vehc
MP 2018 010834,2018-01-11T08:25:00.000Z,THEFT,Other Theft
MP 2018 010849,2018-01-11T08:34:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999821,2018-01-11T08:40:52.000Z,THEFT,Other Theft
MP 2018 999820,2018-01-11T09:29:12.000Z,TFMV,Theft From Motr Vehc
MP 2018 010870,2018-01-11T09:47:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 010895,2018-01-11T10:23:00.000Z,THEFT,Other Theft
MP 2018 010880,2018-01-11T11:09:00.000Z,THEFT,Other Theft
MP 2018 999819,2018-01-11T11:31:22.000Z,TFMV,Theft From Motr Vehc
MP 2018 010936,2018-01-11T11:42:00.000Z,THEFT,Other Theft
MP 2018 010954,2018-01-11T11:50:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 011014,2018-01-11T12:05:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 010978,2018-01-11T12:10:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 011041,2018-01-11T12:17:00.000Z,THEFT,Other Theft
MP 2018 011018,2018-01-11T12:35:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 010465,2018-01-11T12:40:00.000Z,THEFT,Other Theft
MP 2018 016480,2018-01-11T12:58:00.000Z,THEFT,Other Theft
MP 2018 011069,2018-01-11T13:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 011100,2018-01-11T13:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 011022,2018-01-11T13:17:00.000Z,SHOPLF,Shoplifting
MP 2018 011140,2018-01-11T14:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 011159,2018-01-11T15:37:00.000Z,TBLDG,Theft From Building
MP 2018 011241,2018-01-11T16:29:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999815,2018-01-11T16:57:35.000Z,THEFT,Other Theft
MP 2018 011256,2018-01-11T17:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 011287,2018-01-11T17:35:00.000Z,THEFT,Other Theft
MP 2018 011363,2018-01-11T18:00:00.000Z,THEFT,Other Theft
MP 2018 011344,2018-01-11T18:18:00.000Z,THEFT,Other Theft
MP 2018 011246,2018-01-11T18:30:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 011391,2018-01-11T18:40:00.000Z,THEFT,Other Theft
MP 2018 999814,2018-01-11T18:47:13.000Z,TFMV,Theft From Motr Vehc
MP 2018 011354,2018-01-11T18:53:00.000Z,BURGB,Burglary Of Business
MP 2018 011404,2018-01-11T19:22:00.000Z,THEFT,Other Theft
MP 2018 011261,2018-01-11T19:47:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 011364,2018-01-11T20:28:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 011431,2018-01-11T21:49:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 011523,2018-01-11T22:13:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 011645,2018-01-12T00:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 011674,2018-01-12T01:43:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 011711,2018-01-12T03:28:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 011759,2018-01-12T04:00:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 011798,2018-01-12T06:15:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 011822,2018-01-12T07:23:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999813,2018-01-12T07:25:52.000Z,THEFT,Other Theft
MP 2018 011823,2018-01-12T08:02:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 011840,2018-01-12T08:19:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 011856,2018-01-12T09:06:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 011843,2018-01-12T09:12:00.000Z,BURGB,Burglary Of Business
MP 2018 011976,2018-01-12T10:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 011842,2018-01-12T10:09:00.000Z,BURGB,Burglary Of Business
MP 2018 011931,2018-01-12T10:30:00.000Z,TFPER,Theft From Person
MP 2018 016478,2018-01-12T10:49:00.000Z,THEFT,Other Theft
MP 2018 011920,2018-01-12T11:14:00.000Z,ROBPER,Robbery Of Person
MP 2018 011911,2018-01-12T11:15:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 999810,2018-01-12T11:19:59.000Z,THEFT,Other Theft
MP 2018 012000,2018-01-12T12:50:00.000Z,THEFT,Other Theft
MP 2018 012028,2018-01-12T13:20:00.000Z,THEFT,Other Theft
MP 2018 012039,2018-01-12T13:50:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 016926,2018-01-12T14:09:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 012047,2018-01-12T14:45:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 012143,2018-01-12T14:46:00.000Z,ROBPER,Robbery Of Person
MP 2018 012125,2018-01-12T15:00:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 012128,2018-01-12T15:00:00.000Z,THEFT,Other Theft
MP 2018 999806,2018-01-12T15:23:30.000Z,TFMV,Theft From Motr Vehc
MP 2018 012224,2018-01-12T15:40:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 012227,2018-01-12T15:50:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 012124,2018-01-12T15:51:00.000Z,THEFT,Other Theft
MP 2018 999805,2018-01-12T15:58:03.000Z,TFMV,Theft From Motr Vehc
MP 2018 012204,2018-01-12T16:00:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999803,2018-01-12T16:40:19.000Z,TFMV,Theft From Motr Vehc
MP 2018 012491,2018-01-12T17:00:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 012240,2018-01-12T17:23:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 012210,2018-01-12T17:36:00.000Z,THEFT,Other Theft
MP 2018 012233,2018-01-12T17:40:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 012292,2018-01-12T18:05:00.000Z,ROBPER,Robbery Of Person
MP 2018 012246,2018-01-12T18:10:00.000Z,THEFT,Other Theft
MP 2018 012226,2018-01-12T18:20:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999799,2018-01-12T18:27:57.000Z,THEFT,Other Theft
MP 2018 012375,2018-01-12T18:50:00.000Z,THFTSW,Theft By Swindle
MP 2018 012295,2018-01-12T19:05:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 012282,2018-01-12T19:15:00.000Z,THEFT,Other Theft
MP 2018 012406,2018-01-12T19:18:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 012438,2018-01-12T19:24:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 012416,2018-01-12T19:55:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 012472,2018-01-12T20:15:00.000Z,THEFT,Other Theft
MP 2018 012308,2018-01-12T21:01:00.000Z,THEFT,Other Theft
MP 2018 012291,2018-01-12T21:03:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 012479,2018-01-12T21:04:00.000Z,THEFT,Other Theft
MP 2018 012596,2018-01-12T22:10:00.000Z,SHOPLF,Shoplifting
MP 2018 012509,2018-01-12T23:00:00.000Z,BURGB,Burglary Of Business
MP 2018 012560,2018-01-12T23:08:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 012490,2018-01-12T23:30:00.000Z,THEFT,Other Theft
MP 2018 012748,2018-01-13T00:52:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 012809,2018-01-13T02:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 012925,2018-01-13T04:40:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 012807,2018-01-13T05:24:00.000Z,ROBBIZ,Robbery Of Business
MP 2018 012952,2018-01-13T05:40:00.000Z,ROBBIZ,Robbery Of Business
MP 2018 008964,2018-01-13T07:00:00.000Z,THEFT,Other Theft
MP 2018 999798,2018-01-13T08:10:45.000Z,THEFT,Other Theft
MP 2018 013002,2018-01-13T08:56:00.000Z,BURGB,Burglary Of Business
MP 2018 013020,2018-01-13T09:25:00.000Z,BURGB,Burglary Of Business
MP 2018 013045,2018-01-13T09:48:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 013013,2018-01-13T10:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999797,2018-01-13T10:41:15.000Z,THEFT,Other Theft
MP 2018 013074,2018-01-13T10:48:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999796,2018-01-13T11:15:44.000Z,THEFT,Other Theft
MP 2018 999795,2018-01-13T11:17:10.000Z,THEFT,Other Theft
MP 2018 013139,2018-01-13T13:08:00.000Z,TFPER,Theft From Person
MP 2018 999794,2018-01-13T13:24:31.000Z,TFMV,Theft From Motr Vehc
MP 2018 999793,2018-01-13T13:45:42.000Z,THEFT,Other Theft
MP 2018 013160,2018-01-13T13:56:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 013177,2018-01-13T14:00:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 013108,2018-01-13T14:17:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 013103,2018-01-13T14:53:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 013292,2018-01-13T17:53:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 013314,2018-01-13T18:59:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999790,2018-01-13T18:59:59.000Z,BIKETF,Bike Theft
MP 2018 013416,2018-01-13T19:25:00.000Z,THEFT,Other Theft
MP 2018 013346,2018-01-13T19:31:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 013436,2018-01-13T19:41:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 013475,2018-01-13T22:00:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 013556,2018-01-13T22:26:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 013476,2018-01-13T23:08:00.000Z,ROBPER,Robbery Of Person
MP 2018 013503,2018-01-13T23:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 013216,2018-01-14T01:23:00.000Z,THEFT,Other Theft
MP 2018 013747,2018-01-14T02:07:00.000Z,THFTSW,Theft By Swindle
MP 2018 013816,2018-01-14T03:00:00.000Z,THEFT,Other Theft
MP 2018 999789,2018-01-14T03:17:33.000Z,THEFT,Other Theft
MP 2018 013561,2018-01-14T04:20:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 013838,2018-01-14T04:37:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 013873,2018-01-14T05:57:00.000Z,BURGB,Burglary Of Business
MP 2018 016927,2018-01-14T08:43:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 013884,2018-01-14T08:45:00.000Z,ARSON,Arson
MP 2018 013931,2018-01-14T09:54:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999787,2018-01-14T10:22:43.000Z,TFMV,Theft From Motr Vehc
MP 2018 013977,2018-01-14T10:35:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 014018,2018-01-14T11:31:00.000Z,THEFT,Other Theft
MP 2018 999783,2018-01-14T12:13:29.000Z,THEFT,Other Theft
MP 2018 999782,2018-01-14T12:52:26.000Z,TFMV,Theft From Motr Vehc
MP 2018 014079,2018-01-14T14:23:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 014103,2018-01-14T14:26:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 014131,2018-01-14T16:24:00.000Z,THEFT,Other Theft
MP 2018 014199,2018-01-14T16:52:00.000Z,THEFT,Other Theft
MP 2018 014192,2018-01-14T17:30:00.000Z,BURGB,Burglary Of Business
MP 2018 014187,2018-01-14T17:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 014216,2018-01-14T17:33:00.000Z,THEFT,Other Theft
MP 2018 014315,2018-01-14T19:39:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 999780,2018-01-14T20:28:54.000Z,TMVP,Theft-motr Veh Parts
MP 2018 014336,2018-01-14T21:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 014341,2018-01-14T21:45:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 014464,2018-01-14T22:10:00.000Z,SHOPLF,Shoplifting
MP 2018 014468,2018-01-14T22:19:00.000Z,THEFT,Other Theft
MP 2018 999779,2018-01-14T23:02:41.000Z,THEFT,Other Theft
MP 2018 014474,2018-01-14T23:32:00.000Z,ASLT3,Aslt-sgnfcnt Bdly Hm
MP 2018 014497,2018-01-14T23:45:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 014143,2018-01-14T23:52:00.000Z,TFPER,Theft From Person
MP 2018 014510,2018-01-14T23:56:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 999778,2018-01-14T23:57:28.000Z,THEFT,Other Theft
MP 2018 014502,2018-01-14T23:59:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 014518,2018-01-15T00:01:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 014545,2018-01-15T00:08:00.000Z,BURGB,Burglary Of Business
MP 2018 014612,2018-01-15T00:49:00.000Z,THEFT,Other Theft
MP 2018 014509,2018-01-15T01:46:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 014667,2018-01-15T02:19:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 014639,2018-01-15T02:22:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 014692,2018-01-15T03:54:00.000Z,BURGB,Burglary Of Business
MP 2018 014729,2018-01-15T05:29:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 014752,2018-01-15T07:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999777,2018-01-15T07:56:20.000Z,THEFT,Other Theft
MP 2018 999775,2018-01-15T09:33:20.000Z,TFMV,Theft From Motr Vehc
MP 2018 014842,2018-01-15T10:39:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 014834,2018-01-15T10:55:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999774,2018-01-15T11:47:38.000Z,TFMV,Theft From Motr Vehc
MP 2018 999773,2018-01-15T12:04:50.000Z,THEFT,Other Theft
MP 2018 999771,2018-01-15T14:00:27.000Z,THEFT,Other Theft
MP 2018 014951,2018-01-15T14:10:00.000Z,BURGB,Burglary Of Business
MP 2018 014977,2018-01-15T14:38:00.000Z,ONLTHT,On-line Theft
MP 2018 014934,2018-01-15T14:50:00.000Z,ROBPER,Robbery Of Person
MP 2018 014968,2018-01-15T15:01:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 014992,2018-01-15T15:02:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 015007,2018-01-15T16:00:00.000Z,THFTSW,Theft By Swindle
MP 2018 015037,2018-01-15T16:42:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999770,2018-01-15T16:59:30.000Z,THEFT,Other Theft
MP 2018 015095,2018-01-15T17:11:00.000Z,THEFT,Other Theft
MP 2018 015137,2018-01-15T17:53:00.000Z,THEFT,Other Theft
MP 2018 999768,2018-01-15T18:18:08.000Z,TFMV,Theft From Motr Vehc
MP 2018 015034,2018-01-15T18:35:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999767,2018-01-15T18:54:23.000Z,TFMV,Theft From Motr Vehc
MP 2018 015203,2018-01-15T19:28:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 015128,2018-01-15T20:23:00.000Z,ROBPER,Robbery Of Person
